STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00303050,"FREEVILLE 1 NE, NY US",11/03/2003,,,,0,0,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/03/2003,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/03/2003,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/03/2003,,,,0.07,1.5,4,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/03/2003,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/03/2003,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/03/2003,,,,0,0,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/03/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/03/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/03/2003,,,,0.15,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/03/2003,,,,0.35,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/03/2003,,,,0.02,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/03/2003,,,,0.12,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/03/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/03/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/03/2003,,,,0.14,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/03/2003,,,,0.18,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/03/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/03/2003,,,,0.06,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/03/2003,,,,0.49,0.5,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/03/2003,,,,0.19,2,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/04/2003,,,,0.02,0.5,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/04/2003,,,,0.18,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/04/2003,,,,0.51,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/04/2003,,,,0.86,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/04/2003,,,,0.02,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/04/2003,,,,0.2,5,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/04/2003,,,,0.12,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/04/2003,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/04/2003,,,,0.18,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/04/2003,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/04/2003,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/04/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/05/2003,,,,0.32,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/05/2003,,,,0.08,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/05/2003,,,,0.13,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/05/2003,,,,0.14,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/05/2003,,,,0.06,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/05/2003,,,,1.36,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/05/2003,,,,0.49,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/05/2003,,,,0.15,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/05/2003,,,,0.31,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/05/2003,,,,0.32,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/05/2003,,,,0.46,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/05/2003,,,,0.08,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/05/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/06/2003,,,,1.39,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/06/2003,,,,0.17,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/06/2003,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/06/2003,,,,0.23,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/06/2003,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/06/2003,,,,0.15,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/06/2003,,,,0.06,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/06/2003,,,,0.29,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/06/2003,,,,0.21,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/06/2003,,,,0.09,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/06/2003,,,,0.02,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/06/2003,,,,0.33,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/06/2003,,,,0.52,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/06/2003,,,,0.4,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/06/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/07/2003,,,,0.15,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/07/2003,,,,0.18,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/07/2003,,,,0.2,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/07/2003,,,,0.22,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/07/2003,,,,0.31,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/07/2003,,,,0.06,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/07/2003,,,,0.69,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/07/2003,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/07/2003,,,,0.81,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/07/2003,,,,2.23,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/07/2003,,,,0.61,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/07/2003,,,,0.41,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/07/2003,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/07/2003,,,,0.27,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/07/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/08/2003,,,,0.64,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/08/2003,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/08/2003,,,,0.49,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/08/2003,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/08/2003,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/08/2003,,,,0.06,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/08/2003,,,,0.12,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/08/2003,,,,1.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/08/2003,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/08/2003,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/08/2003,,,,0.54,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/08/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/08/2003,,,,0.29,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/08/2003,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/09/2003,,,,0.21,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/09/2003,,,,1.51,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/09/2003,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/09/2003,,,,0.73,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/09/2003,,,,0.09,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/09/2003,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/09/2003,,,,0.14,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/09/2003,,,,0.07,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/09/2003,,,,0.23,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/09/2003,,,,1.52,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/09/2003,,,,0.33,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/09/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/09/2003,,,,0.65,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/09/2003,,,,0.16,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/09/2003,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/10/2003,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/10/2003,,,,0.07,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/10/2003,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/10/2003,,,,0.02,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/10/2003,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/10/2003,,,,0.03,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/10/2003,,,,0.83,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/10/2003,,,,0.12,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/10/2003,,,,0.35,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/10/2003,,,,0.08,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/10/2003,,,,0.23,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/10/2003,,,,0.09,0.5,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/10/2003,,,,0.04,0.5,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/10/2003,,,,0.91,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/10/2003,,,,0.57,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/10/2003,,,,0.42,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/10/2003,,,,0.33,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/10/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/11/2003,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/11/2003,,,,0.15,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/11/2003,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/11/2003,,,,0.06,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/11/2003,,,,0.16,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/11/2003,,,,0.31,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/11/2003,,,,0.02,0.5,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/11/2003,,,,0.11,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/11/2003,,,,0.06,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/11/2003,,,,0.07,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/11/2003,,,,1.38,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/11/2003,,,,0.49,1,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/11/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/11/2003,,,,0.07,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/11/2003,,,,0.66,1,1,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/11/2003,,,,0,0,,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/12/2003,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/12/2003,,,,0.13,6,5,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/12/2003,,,,0.02,0.5,5,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/12/2003,,,,0,0,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/12/2003,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/12/2003,,,,0.3,5,7,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/12/2003,,,,0.04,1,8,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/12/2003,,,,0.02,1,9,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/12/2003,,,,0,0,8,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/12/2003,,,,0,0,7,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/12/2003,,,,0.45,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/12/2003,,,,0.36,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/12/2003,,,,0.03,3,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/12/2003,,,,0.01,0.5,4,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/12/2003,,,,0.75,10,14,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/12/2003,,,,0,0,14,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/12/2003,,,,0,0,7,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/12/2003,,,,0.34,4,11,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/12/2003,,,,0,0,10,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/12/2003,,,,0,0,10,,,
USC00303050,"FREEVILLE 1 NE, NY US",21/12/2003,,,,0,0,10,,,
USC00303050,"FREEVILLE 1 NE, NY US",22/12/2003,,,,0,0,9,,,
USC00303050,"FREEVILLE 1 NE, NY US",23/12/2003,,,,0.03,0,5,,,
USC00303050,"FREEVILLE 1 NE, NY US",24/12/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",25/12/2003,,,,0.1,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",26/12/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",27/12/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",28/12/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",29/12/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",30/12/2003,,,,0.05,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",31/12/2003,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",1/01/2004,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",2/01/2004,,,,0.02,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",3/01/2004,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",4/01/2004,,,,0.04,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",5/01/2004,,,,0.33,3,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",6/01/2004,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",7/01/2004,,,,0,0,2,,,
USC00303050,"FREEVILLE 1 NE, NY US",8/01/2004,,,,0.03,0.5,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",9/01/2004,,,,0.02,0.5,3,,,
USC00303050,"FREEVILLE 1 NE, NY US",10/01/2004,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",11/01/2004,,,,0,0,0,,,
USC00303050,"FREEVILLE 1 NE, NY US",12/01/2004,,,,0.37,7,7,,,
USC00303050,"FREEVILLE 1 NE, NY US",13/01/2004,,,,0.05,0.5,8,,,
USC00303050,"FREEVILLE 1 NE, NY US",14/01/2004,,,,0.03,0.5,8,,,
USC00303050,"FREEVILLE 1 NE, NY US",15/01/2004,,,,0.11,1.5,9,,,
USC00303050,"FREEVILLE 1 NE, NY US",16/01/2004,,,,0.09,1.5,11,,,
USC00303050,"FREEVILLE 1 NE, NY US",17/01/2004,,,,0.09,3,12,,,
USC00303050,"FREEVILLE 1 NE, NY US",18/01/2004,,,,0.05,0,12,,,
USC00303050,"FREEVILLE 1 NE, NY US",19/01/2004,,,,0.03,0.5,13,,,
USC00303050,"FREEVILLE 1 NE, NY US",20/01/2004,,,,0.06,1.5,14,,,
