STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/09/1987,,,,0.02,0,0,66,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/09/1987,,,,0,0,0,60,38,16
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/09/1987,,,,0.07,0,0,57,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/09/1987,,,,0,0,0,65,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/09/1987,,,,0,0,0,74,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/09/1987,,,,0,0,0,82,58,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/09/1987,,,,0.24,0,0,76,59,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/10/1987,,,,0.13,0,0,65,47,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/10/1987,,,,0,0,0,55,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/10/1987,,,,0.24,0,0,68,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/10/1987,,,,0.12,0,0,46,36,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/10/1987,,,,0,0,0,51,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/10/1987,,,,0,0,0,68,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/10/1987,,,,0.33,0,0,65,50,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/10/1987,,,,0.05,0,0,57,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/10/1987,,,,0,0,0,47,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/10/1987,,,,0,0,0,55,36,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/10/1987,,,,0.37,0,0,53,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/10/1987,,,,0.1,0,0,40,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/10/1987,,,,0,0,0,48,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/10/1987,,,,0,0,0,52,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/10/1987,,,,0,0,0,59,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/10/1987,,,,0,0,0,66,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/10/1987,,,,0,0,0,69,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/10/1987,,,,0,0,0,67,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/10/1987,,,,0,0,0,54,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/10/1987,,,,0,0,0,66,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/10/1987,,,,0.1,0,0,55,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/10/1987,,,,0.16,0,0,49,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/10/1987,,,,0.03,0,0,50,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/10/1987,,,,0,0,0,58,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/10/1987,,,,0.1,0,0,64,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/10/1987,,,,0,0,0,47,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/10/1987,,,,0,0,0,53,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/10/1987,,,,1.06,0,0,51,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/10/1987,,,,0,0,0,45,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/10/1987,,,,0,0,0,43,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/10/1987,,,,0,0,0,49,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/11/1987,,,,0,0,0,51,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/11/1987,,,,0,0,0,57,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/11/1987,,,,0.02,0,0,59,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/11/1987,,,,0.04,0,0,66,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/11/1987,,,,0.14,0,0,72,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/11/1987,,,,0.04,0.4,0,49,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/11/1987,,,,0.01,0.1,0,37,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/11/1987,,,,0.04,0,0,44,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/11/1987,,,,0.04,0,0,60,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/11/1987,,,,0.01,0,0,46,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/11/1987,,,,0.12,2,2,29,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/11/1987,,,,0,0,1,34,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/11/1987,,,,0.01,0,0,41,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/11/1987,,,,0,0,0,57,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/11/1987,,,,0,0,0,54,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/11/1987,,,,0,0,0,51,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/11/1987,,,,0,0,0,56,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/11/1987,,,,0.27,0,0,62,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/11/1987,,,,0,0,0,56,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/11/1987,,,,0,0,0,49,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/11/1987,,,,0.05,0.8,0,38,9,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/11/1987,,,,0.06,0.9,1,20,9,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/11/1987,,,,0,0,0,31,20,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/11/1987,,,,0,0,0,50,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/11/1987,,,,0,0,0,53,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/11/1987,,,,0.04,0,0,56,36,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/11/1987,,,,0,0,0,36,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/11/1987,,,,0,0,0,36,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/11/1987,,,,0,0,0,42,36,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/11/1987,,,,0.88,0,0,49,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/12/1987,,,,0,0,0,44,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/12/1987,,,,0.12,0.5,0,41,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/12/1987,,,,0.01,0.2,0,34,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/12/1987,,,,0.14,2.2,2,34,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/12/1987,,,,0.17,2.5,4,32,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/12/1987,,,,0.09,1.4,4,29,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/12/1987,,,,0,0,2,33,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/12/1987,,,,0,0,2,33,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/12/1987,,,,0,0,0,43,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/12/1987,,,,0.01,0,0,48,40,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/12/1987,,,,0,0,0,47,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/12/1987,,,,0.01,0,0,44,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/12/1987,,,,0,0,0,50,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/12/1987,,,,0,0,0,37,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/12/1987,,,,0.04,0,0,37,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/12/1987,,,,0.24,0,0,39,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/12/1987,,,,0.35,4,4,35,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/12/1987,,,,0.05,1,4,27,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/12/1987,,,,0,0,4,28,12,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/12/1987,,,,0.42,0,2,35,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/12/1987,,,,0,0,0,42,30,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/12/1987,,,,0,0,0,39,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/12/1987,,,,0,0,0,35,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/12/1987,,,,0,0,0,40,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/12/1987,,,,0,0,0,47,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/12/1987,,,,0.01,0.1,0,52,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/12/1987,,,,0.04,0.4,0,36,18,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/12/1987,,,,0,0,0,37,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/12/1987,,,,0.33,8,8,37,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/12/1987,,,,0.06,1.5,7,19,4,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/12/1987,,,,0.02,0.5,6,16,-5,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/01/1988,,,,0,0,4,38,16,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/01/1988,,,,0.02,0.5,4,33,14,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/01/1988,,,,0,0,3,25,1,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/01/1988,,,,0.01,0.2,3,26,4,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/01/1988,,,,0.01,0.3,2,32,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/01/1988,,,,0,0,2,13,4,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/01/1988,,,,0.02,0.5,2,15,4,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/01/1988,,,,0.04,1.1,3,15,2,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/01/1988,,,,0.08,2,5,20,11,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/01/1988,,,,0,0,5,26,2,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/01/1988,,,,0,0,5,22,-10,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/01/1988,,,,0,0,4,27,7,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/01/1988,,,,0,0,4,36,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/01/1988,,,,0.07,1.4,5,35,-5,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/01/1988,,,,0,0,5,6,-12,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/01/1988,,,,0,0,5,22,4,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/01/1988,,,,0,0,4,38,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/01/1988,,,,0.06,0,2,43,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/01/1988,,,,0.32,0,0,43,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/01/1988,,,,0.21,0,0,37,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/01/1988,,,,0,0,0,40,36,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/01/1988,,,,0.03,0.5,0,38,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/01/1988,,,,0,0,0,38,10,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/01/1988,,,,0,0,0,31,18,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/01/1988,,,,0,0,0,40,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/01/1988,,,,0.28,3,3,33,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/01/1988,,,,0.06,0.9,4,22,8,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/01/1988,,,,0,0,4,17,-2,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/01/1988,,,,0,0,4,21,0,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/01/1988,,,,0,0,3,34,8,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/01/1988,,,,0,0,0,49,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/02/1988,,,,0,0,0,57,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/02/1988,,,,0.29,0,0,53,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/02/1988,,,,0.14,0.4,0,32,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/02/1988,,,,0.63,6.5,6,32,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/02/1988,,,,0.05,0.7,6,27,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/02/1988,,,,0.04,1,7,17,-3,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/02/1988,,,,0,0,7,12,-14,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/02/1988,,,,0,0.2,7,22,-3,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/02/1988,,,,0,0,6,22,2,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/02/1988,,,,0.01,0.1,6,33,15,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/02/1988,,,,0,0,6,26,4,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/02/1988,,,,0.14,3,8,33,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/02/1988,,,,0.17,2.5,9,36,12,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/02/1988,,,,0,0,9,20,15,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/02/1988,,,,0,0,8,35,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/02/1988,,,,0,0,5,42,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/02/1988,,,,0,0,5,42,13,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/02/1988,,,,0,0,4,46,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/02/1988,,,,0,0,4,46,15,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/02/1988,,,,0.48,1,5,40,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/02/1988,,,,0,0,5,43,8,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/02/1988,,,,0,0,4,23,5,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/02/1988,,,,0.01,0,2,42,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/02/1988,,,,0.03,0.5,1,40,17,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/02/1988,,,,0.01,0.5,1,28,12,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/02/1988,,,,0,0,1,25,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/02/1988,,,,0.04,1.2,2,27,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/02/1988,,,,0.05,1.3,3,30,3,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/02/1988,,,,0,0,1,34,11,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/03/1988,,,,0.03,1,2,40,15,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/03/1988,,,,0,0,1,23,5,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/03/1988,,,,0,0,0,49,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/03/1988,,,,0.2,3,3,34,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/03/1988,,,,0,0,2,28,5,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/03/1988,,,,0,0,2,34,5,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/03/1988,,,,0,0,0,48,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/03/1988,,,,0,0,0,44,20,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/03/1988,,,,0,0,0,48,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/03/1988,,,,0.14,0,0,49,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/03/1988,,,,0,0,0,36,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/03/1988,,,,0,0,0,42,21,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/03/1988,,,,0,0,0,53,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/03/1988,,,,0,0,0,46,26,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/03/1988,,,,0.02,0.3,0,32,19,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/03/1988,,,,0.05,1,1,30,20,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/03/1988,,,,0.01,0.2,0,34,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/03/1988,,,,0,0,0,39,20,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/03/1988,,,,0.05,1,1,35,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/03/1988,,,,0.05,1.5,2,31,22,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/03/1988,,,,0.02,0.5,2,31,6,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/03/1988,,,,0,0,1,19,7,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/03/1988,,,,0,0,0,34,15,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/03/1988,,,,0,0,0,56,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/03/1988,,,,0.1,0,0,56,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/03/1988,,,,0.84,0,0,74,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/03/1988,,,,0.32,0,0,62,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/03/1988,,,,0,0,0,39,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/03/1988,,,,0,0,0,43,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/03/1988,,,,0,0,0,69,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/03/1988,,,,0,0,0,70,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/04/1988,,,,0.05,0,0,53,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/04/1988,,,,0.04,0,0,48,43,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/04/1988,,,,0.03,0,0,58,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/04/1988,,,,0.34,0,0,67,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/04/1988,,,,0,0,0,67,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/04/1988,,,,0,0,0,60,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/04/1988,,,,0,0,0,69,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/04/1988,,,,0.01,0,0,58,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/04/1988,,,,0.14,0,0,38,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/04/1988,,,,0,0,0,36,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/04/1988,,,,0,0,0,45,23,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/04/1988,,,,0,0,0,54,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/04/1988,,,,0,0,0,57,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/04/1988,,,,0,0,0,57,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/04/1988,,,,0,0,0,56,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/04/1988,,,,0.15,0,0,45,29,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/04/1988,,,,0.01,0,0,39,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/04/1988,,,,0.01,0,0,64,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/04/1988,,,,0,0,0,49,24,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/04/1988,,,,0.04,0.5,0,44,28,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/04/1988,,,,0,0,0,52,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/04/1988,,,,0.04,0,0,41,25,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/04/1988,,,,0,0,0,49,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/04/1988,,,,0.6,0,0,50,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/04/1988,,,,0,0,0,44,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/04/1988,,,,0,0,0,51,27,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/04/1988,,,,0,0,0,66,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/04/1988,,,,0.42,0,0,63,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/04/1988,,,,0.06,0,0,51,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/04/1988,,,,0.66,0,0,42,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/05/1988,,,,0.02,0,0,46,38,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/05/1988,,,,0,0,0,55,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/05/1988,,,,0,0,0,53,32,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/05/1988,,,,0,0,0,55,31,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/05/1988,,,,0,0,0,67,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/05/1988,,,,0.06,0,0,67,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/05/1988,,,,0,0,0,68,42,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/05/1988,,,,0,0,0,64,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/05/1988,,,,0,0,0,76,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/05/1988,,,,0,0,0,71,52,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/05/1988,,,,0.27,0,0,74,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/05/1988,,,,0.03,0,0,54,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/05/1988,,,,0,0,0,73,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/05/1988,,,,0.25,0,0,80,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/05/1988,,,,0,0,0,64,34,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/05/1988,,,,0,0,0,77,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",17/05/1988,,,,0.33,0,0,75,49,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",18/05/1988,,,,0.02,0,0,58,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",19/05/1988,,,,0.18,0,0,60,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",20/05/1988,,,,1.23,0,0,65,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",21/05/1988,,,,0.02,0,0,72,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",22/05/1988,,,,0.15,0,0,72,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",23/05/1988,,,,0,0,0,75,52,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",24/05/1988,,,,0.6,0,0,81,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",25/05/1988,,,,0.19,0,0,56,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",26/05/1988,,,,0.1,0,0,47,37,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",27/05/1988,,,,0,0,0,66,44,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",28/05/1988,,,,,0,0,83,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",29/05/1988,,,,0,0,0,83,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",30/05/1988,,,,0,0,0,82,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",31/05/1988,,,,0,0,0,88,55,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",1/06/1988,,,,0,0,0,81,54,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",2/06/1988,,,,0.33,0,0,77,36,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",3/06/1988,,,,0,0,0,63,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",4/06/1988,,,,0.5,0,0,61,46,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",5/06/1988,,,,0,0,0,66,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",6/06/1988,,,,0,0,0,78,53,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",7/06/1988,,,,0.02,0,0,72,48,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",8/06/1988,,,,0.05,0,0,60,39,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",9/06/1988,,,,0,0,0,64,41,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",10/06/1988,,,,0,0,0,60,33,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",11/06/1988,,,,0,0,0,62,35,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",12/06/1988,,,,0,0,0,76,45,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",13/06/1988,,,,0,0,0,84,51,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",14/06/1988,,,,0,0,0,87,52,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",15/06/1988,,,,0,0,0,93,56,
USC00304174,"ITHACA CORNELL UNIVERSITY, NY US",16/06/1988,,,,0,0,0,92,62,
